country,province,region_1,variety,price,year,taster_name,is_red,is_white,is_rose,is_sparkling,is_dry,is_sweet,is_blend
7.0,40.0,314.0,143.0,23.0,2009.0,0.0,0,0,0,0,0,0,0
5.0,13.0,10.0,13.0,25.0,2009.0,3.0,1,0,0,0,0,0,0
5.0,11.0,151.0,12.0,10.0,2010.0,3.0,1,0,0,0,0,0,1
7.0,10.0,195.0,9.0,20.0,2015.0,8.0,1,0,0,0,0,0,1
3.0,49.0,54.0,51.0,78.0,2015.0,3.0,0,0,0,0,0,0,0
1.0,15.0,42.0,6.0,95.0,2015.0,10.0,1,1,0,0,0,0,0
1.0,1.0,57.0,1.0,35.0,2007.0,10.0,0,0,0,0,0,0,0
5.0,32.0,162.0,26.0,30.0,2015.0,3.0,0,0,0,0,0,0,0
9.0,65.0,54.0,24.0,25.0,2011.0,12.0,0,0,0,0,1,0,0
1.0,9.0,115.0,1.0,26.0,2007.0,0.0,0,0,0,0,1,0,0
1.0,9.0,54.0,30.0,100.0,2009.0,0.0,1,0,0,0,0,1,0
1.0,9.0,87.0,6.0,30.0,2011.0,0.0,1,0,0,0,1,0,0
5.0,58.0,584.0,1.0,30.0,2010.0,5.0,1,0,0,0,0,0,0
1.0,9.0,130.0,30.0,150.0,2006.0,0.0,0,0,0,0,0,0,0
16.0,118.0,54.0,63.0,12.0,2016.0,6.0,0,0,0,0,0,0,0
5.0,37.0,70.0,48.0,25.0,2010.0,3.0,0,0,0,0,0,1,0
1.0,9.0,49.0,6.0,78.0,2014.0,11.0,1,0,0,0,0,0,0
1.0,15.0,42.0,96.0,16.0,2007.0,10.0,0,0,0,0,0,0,0
1.0,9.0,32.0,10.0,40.0,2007.0,0.0,1,0,0,0,1,0,0
1.0,1.0,1.0,12.0,37.0,2007.0,10.0,0,0,0,0,0,0,1
14.0,145.0,54.0,258.0,30.0,2014.0,15.0,1,0,0,0,0,0,0
14.0,71.0,54.0,26.0,20.0,2015.0,15.0,0,0,0,0,1,0,0
5.0,11.0,167.0,12.0,25.0,2006.0,3.0,1,0,0,0,1,0,1
1.0,1.0,1.0,91.0,28.0,2014.0,1.0,0,0,0,0,1,0,1
1.0,9.0,256.0,30.0,90.0,2009.0,0.0,0,0,0,0,0,1,0
14.0,43.0,54.0,151.0,35.0,2010.0,15.0,1,0,0,0,0,0,0
1.0,9.0,187.0,9.0,25.0,2012.0,7.0,1,0,0,0,0,1,1
1.0,9.0,187.0,30.0,15.0,2012.0,7.0,0,0,0,0,0,1,0
7.0,16.0,146.0,14.0,25.0,2011.0,0.0,0,1,0,0,1,1,0
1.0,9.0,54.0,38.0,32.0,2016.0,11.0,0,0,0,0,1,0,0
1.0,9.0,84.0,8.0,29.0,2007.0,0.0,0,0,0,0,1,1,0
5.0,8.0,191.0,8.0,25.0,2011.0,3.0,0,1,0,0,0,0,0
7.0,22.0,41.0,27.0,60.0,2012.0,8.0,0,0,0,0,1,0,0
1.0,9.0,37.0,18.0,16.0,2011.0,0.0,0,0,0,0,0,0,1
5.0,11.0,363.0,11.0,25.0,2014.0,3.0,0,0,0,0,0,0,0
1.0,9.0,248.0,26.0,17.0,2007.0,0.0,0,1,0,0,1,0,0
7.0,22.0,41.0,27.0,80.0,2012.0,8.0,1,0,1,0,0,0,0
1.0,15.0,42.0,6.0,60.0,2014.0,10.0,1,0,0,0,0,0,0
1.0,9.0,150.0,1.0,25.0,2009.0,11.0,0,0,0,0,0,0,0
7.0,10.0,16.0,10.0,44.0,2013.0,8.0,1,1,0,0,0,0,0
7.0,22.0,28.0,27.0,25.0,2012.0,8.0,0,0,0,0,1,0,0
1.0,9.0,37.0,17.0,11.0,2012.0,0.0,1,0,0,0,0,1,0
1.0,9.0,19.0,8.0,24.0,2015.0,9.0,0,0,0,0,0,1,0
5.0,37.0,70.0,48.0,17.0,2016.0,15.0,0,0,0,0,1,0,0
1.0,1.0,85.0,30.0,30.0,2014.0,1.0,0,0,0,0,0,0,0
7.0,16.0,71.0,14.0,22.0,2016.0,8.0,0,1,0,0,0,0,0
7.0,22.0,320.0,148.0,25.0,2007.0,0.0,0,1,0,0,0,0,0
1.0,9.0,176.0,6.0,17.0,2013.0,9.0,0,0,0,0,0,0,0
1.0,9.0,206.0,18.0,110.0,2004.0,0.0,1,0,0,1,0,0,1
2.0,86.0,54.0,6.0,20.0,2009.0,4.0,1,0,0,0,0,0,0
1.0,9.0,140.0,9.0,15.0,2011.0,11.0,1,0,0,0,0,0,1
7.0,10.0,16.0,9.0,25.0,2013.0,8.0,1,0,0,0,0,0,1
5.0,8.0,39.0,6.0,75.0,2005.0,3.0,0,0,0,0,1,0,0
1.0,9.0,54.0,30.0,40.0,2008.0,0.0,0,0,0,0,1,0,0
6.0,7.0,343.0,25.0,210.0,2013.0,6.0,0,0,0,0,0,0,0
6.0,7.0,3.0,25.0,50.0,2013.0,6.0,1,0,0,0,0,0,0
14.0,54.0,54.0,24.0,50.0,2014.0,15.0,0,0,0,0,0,0,0
1.0,9.0,173.0,48.0,19.0,2015.0,9.0,0,0,0,0,0,0,0
7.0,10.0,181.0,95.0,25.0,2010.0,0.0,0,0,0,0,0,0,0
1.0,9.0,130.0,8.0,26.0,2013.0,11.0,0,1,0,0,0,0,0
7.0,62.0,410.0,187.0,108.0,2007.0,8.0,0,0,0,0,0,0,0
7.0,10.0,218.0,9.0,34.0,2013.0,8.0,0,1,0,0,0,0,1
1.0,1.0,1.0,9.0,18.0,2009.0,10.0,1,0,0,0,0,0,1
14.0,50.0,54.0,141.0,25.0,2016.0,15.0,1,0,0,0,1,0,0
5.0,11.0,8.0,12.0,22.0,2016.0,3.0,1,0,0,0,0,0,1
8.0,14.0,360.0,9.0,30.0,2005.0,6.0,0,0,0,0,0,0,1
5.0,58.0,123.0,15.0,25.0,2009.0,5.0,1,0,0,0,0,0,1
6.0,27.0,36.0,8.0,8.0,2016.0,6.0,0,1,0,0,0,0,0
7.0,17.0,43.0,8.0,30.0,2011.0,0.0,0,0,0,0,0,0,0
1.0,9.0,63.0,30.0,23.0,2012.0,11.0,1,0,0,0,0,0,0
7.0,40.0,137.0,31.0,8.0,2001.0,5.0,0,0,0,0,0,0,0
5.0,37.0,70.0,24.0,25.0,2010.0,3.0,0,1,0,0,0,0,0
1.0,25.0,40.0,24.0,27.0,2011.0,12.0,0,0,0,0,1,0,0
5.0,37.0,70.0,79.0,30.0,1996.0,5.0,0,0,0,0,0,0,0
7.0,31.0,478.0,203.0,18.0,2012.0,8.0,0,0,0,0,0,0,0
7.0,10.0,605.0,36.0,60.0,2005.0,8.0,0,0,0,0,1,0,1
7.0,22.0,28.0,27.0,27.0,2014.0,8.0,1,0,0,0,1,0,0
1.0,9.0,37.0,30.0,25.0,2014.0,7.0,0,0,0,0,0,1,0
13.0,185.0,54.0,30.0,25.0,2013.0,14.0,1,0,0,0,0,0,0
1.0,9.0,54.0,28.0,22.0,2005.0,0.0,0,0,0,0,1,1,0
7.0,62.0,657.0,36.0,10.0,2009.0,0.0,0,1,0,0,0,0,1
1.0,9.0,19.0,1.0,46.0,2007.0,0.0,1,0,0,0,0,0,0
6.0,7.0,469.0,9.0,29.0,2011.0,6.0,0,0,0,0,0,0,1
1.0,9.0,176.0,8.0,15.0,2008.0,0.0,0,0,0,0,0,1,0
5.0,13.0,200.0,13.0,32.0,2012.0,3.0,0,0,0,0,1,0,0
1.0,9.0,236.0,26.0,21.0,2013.0,9.0,0,1,0,0,0,0,0
1.0,1.0,1.0,24.0,20.0,2016.0,1.0,0,0,0,0,1,0,0
1.0,9.0,63.0,8.0,16.0,2013.0,11.0,0,0,0,0,0,0,0
1.0,9.0,54.0,30.0,55.0,2009.0,0.0,0,0,0,0,0,0,0
8.0,105.0,255.0,36.0,8.0,2007.0,6.0,0,0,0,0,0,0,1
1.0,9.0,338.0,11.0,13.0,2016.0,7.0,0,0,1,0,0,0,0
1.0,9.0,104.0,6.0,60.0,2012.0,9.0,1,0,0,0,0,0,0
8.0,85.0,427.0,36.0,13.0,2009.0,6.0,0,0,0,0,1,0,1
6.0,7.0,3.0,25.0,100.0,2010.0,6.0,0,0,0,0,0,0,0
4.0,137.0,54.0,26.0,18.0,2014.0,5.0,0,0,0,0,1,0,0
1.0,1.0,1.0,9.0,40.0,2010.0,1.0,0,0,0,0,1,0,1
1.0,1.0,57.0,1.0,80.0,2010.0,10.0,1,0,0,0,0,0,0
7.0,22.0,28.0,27.0,40.0,2004.0,0.0,0,1,0,0,0,0,0
5.0,8.0,58.0,8.0,32.0,2012.0,3.0,0,0,0,0,0,0,0
1.0,1.0,57.0,28.0,45.0,2009.0,10.0,0,0,0,0,0,0,0
8.0,19.0,79.0,45.0,9.0,2012.0,6.0,0,1,0,0,0,0,0
1.0,9.0,87.0,8.0,22.0,2012.0,9.0,0,0,0,0,0,1,0
1.0,1.0,1.0,30.0,39.0,2012.0,1.0,0,0,0,0,0,0,0
7.0,17.0,590.0,264.0,12.0,2011.0,0.0,0,0,0,0,1,0,0
6.0,7.0,3.0,30.0,40.0,2014.0,6.0,0,0,0,0,0,0,0
13.0,36.0,54.0,28.0,17.0,2012.0,14.0,0,0,0,0,0,0,0
1.0,15.0,13.0,6.0,57.0,2012.0,10.0,0,0,0,0,0,0,0
4.0,38.0,54.0,26.0,15.0,2008.0,5.0,0,0,0,0,0,0,0
1.0,9.0,156.0,8.0,25.0,2007.0,0.0,0,0,0,0,1,0,0
13.0,36.0,54.0,30.0,32.0,2012.0,14.0,1,0,0,0,0,0,0
5.0,6.0,81.0,11.0,10.0,2001.0,6.0,0,0,0,0,0,0,0
7.0,40.0,102.0,166.0,20.0,2006.0,0.0,0,0,0,0,0,0,0
10.0,77.0,54.0,29.0,10.0,2010.0,6.0,0,0,0,0,0,0,0
1.0,9.0,54.0,191.0,18.0,2015.0,13.0,0,0,0,0,0,0,0
8.0,46.0,90.0,50.0,32.0,2013.0,6.0,0,0,0,0,0,0,0
6.0,7.0,3.0,26.0,12.0,2007.0,6.0,0,0,0,0,1,0,0
2.0,2.0,54.0,9.0,16.0,1998.0,0.0,0,0,0,0,0,1,1
1.0,9.0,318.0,145.0,55.0,2013.0,9.0,1,0,0,0,0,0,1
1.0,25.0,40.0,6.0,22.0,2010.0,12.0,1,0,0,0,0,0,0
5.0,37.0,70.0,48.0,50.0,2007.0,0.0,0,0,0,0,1,0,0
1.0,9.0,5.0,26.0,23.0,2016.0,7.0,0,0,0,0,1,0,0
8.0,105.0,331.0,53.0,13.0,2009.0,6.0,1,0,0,0,0,0,0
1.0,1.0,134.0,49.0,15.0,0.0,1.0,0,0,0,0,1,0,0
8.0,19.0,332.0,28.0,12.0,2004.0,6.0,0,0,0,0,0,0,0
7.0,40.0,314.0,8.0,15.0,2009.0,0.0,0,0,0,0,0,0,0
5.0,11.0,172.0,12.0,12.0,2013.0,3.0,1,0,0,0,0,0,1
5.0,11.0,205.0,88.0,25.0,2012.0,3.0,0,1,0,0,0,0,1
1.0,9.0,37.0,8.0,8.0,2001.0,0.0,0,0,0,0,0,0,0
7.0,40.0,374.0,165.0,21.0,2013.0,8.0,1,0,1,0,0,0,0
6.0,27.0,683.0,25.0,9.0,2008.0,6.0,0,0,0,0,0,0,0
5.0,8.0,122.0,8.0,26.0,2014.0,3.0,0,0,0,0,0,0,0
1.0,9.0,5.0,17.0,19.0,2013.0,7.0,1,0,0,0,0,1,0
7.0,10.0,16.0,9.0,89.0,2008.0,8.0,0,0,0,0,0,1,1
1.0,9.0,256.0,30.0,45.0,2005.0,0.0,0,0,0,0,1,0,0
20.0,102.0,246.0,282.0,24.0,2012.0,10.0,0,0,0,0,0,0,0
8.0,85.0,326.0,9.0,30.0,2006.0,6.0,1,0,0,0,0,0,1
10.0,47.0,54.0,21.0,25.0,2009.0,6.0,1,0,0,0,0,0,1
7.0,22.0,28.0,27.0,80.0,2012.0,8.0,1,0,0,0,0,0,0
1.0,9.0,54.0,103.0,40.0,2009.0,0.0,0,1,0,0,0,0,0
1.0,9.0,84.0,26.0,12.0,2009.0,0.0,0,0,0,0,0,0,0
5.0,8.0,283.0,6.0,59.0,2009.0,3.0,1,0,0,0,0,0,0
7.0,10.0,159.0,9.0,39.0,2011.0,8.0,1,0,0,0,0,0,1
14.0,43.0,54.0,151.0,14.0,2013.0,15.0,1,0,0,0,0,0,0
5.0,11.0,205.0,88.0,25.0,2012.0,3.0,0,0,0,0,0,0,1
5.0,6.0,2.0,7.0,25.0,2012.0,3.0,0,1,0,0,0,0,0
1.0,9.0,187.0,8.0,11.0,2013.0,7.0,0,0,0,0,1,1,0
7.0,22.0,41.0,27.0,45.0,2009.0,8.0,0,0,1,0,0,0,0
1.0,9.0,33.0,8.0,52.0,2012.0,9.0,0,0,0,0,1,0,0
1.0,1.0,134.0,1.0,47.0,2012.0,1.0,0,0,0,0,0,0,0
8.0,19.0,194.0,53.0,70.0,2009.0,6.0,1,0,0,0,0,0,0
7.0,22.0,41.0,27.0,64.0,2011.0,8.0,1,0,1,0,0,0,0
1.0,9.0,150.0,17.0,50.0,2014.0,11.0,1,0,0,0,0,0,0
5.0,41.0,435.0,9.0,28.0,2015.0,3.0,1,0,0,0,0,0,1
9.0,24.0,54.0,24.0,32.0,2011.0,12.0,0,0,0,0,1,0,0
5.0,58.0,229.0,22.0,15.0,2013.0,5.0,0,1,0,0,0,0,1
1.0,9.0,491.0,30.0,17.0,2006.0,0.0,0,0,0,0,1,0,0
2.0,2.0,54.0,12.0,95.0,2007.0,4.0,1,0,0,0,0,1,1
1.0,9.0,54.0,9.0,120.0,1999.0,0.0,1,0,0,0,0,0,1
1.0,9.0,182.0,23.0,32.0,2013.0,7.0,0,0,0,0,1,0,0
5.0,32.0,416.0,49.0,25.0,2005.0,3.0,0,1,0,0,1,0,0
5.0,11.0,205.0,88.0,25.0,2006.0,3.0,0,1,0,0,0,0,1
3.0,3.0,54.0,3.0,15.0,2010.0,3.0,0,0,0,0,0,0,0
10.0,72.0,54.0,1.0,20.0,2013.0,6.0,1,0,0,0,0,0,0
8.0,19.0,332.0,9.0,18.0,2011.0,6.0,0,0,0,0,0,0,1
8.0,19.0,79.0,53.0,39.0,2005.0,6.0,1,0,0,0,1,0,0
1.0,9.0,230.0,1.0,47.0,2014.0,11.0,0,0,0,0,0,0,0
1.0,9.0,156.0,8.0,35.0,2013.0,11.0,0,0,0,0,0,1,0
7.0,22.0,395.0,23.0,85.0,2012.0,8.0,1,0,0,0,1,0,0
1.0,15.0,48.0,8.0,45.0,2014.0,10.0,0,0,0,0,0,0,0
5.0,37.0,70.0,24.0,14.0,2014.0,15.0,0,0,0,0,1,0,0
1.0,9.0,37.0,33.0,7.0,2011.0,0.0,0,0,0,0,0,1,1
1.0,9.0,156.0,6.0,62.0,2014.0,11.0,1,0,0,0,0,0,0
1.0,25.0,30.0,24.0,26.0,2012.0,12.0,0,1,0,0,1,1,0
1.0,9.0,49.0,6.0,75.0,2014.0,11.0,0,0,0,0,0,0,0
8.0,19.0,105.0,59.0,10.0,2012.0,6.0,1,0,0,0,0,0,0
7.0,22.0,25.0,23.0,17.0,2012.0,8.0,1,0,0,0,1,0,0
1.0,9.0,173.0,67.0,15.0,1999.0,0.0,1,0,0,0,1,0,0
1.0,9.0,156.0,6.0,40.0,2007.0,0.0,0,0,0,0,0,0,0
1.0,9.0,49.0,8.0,70.0,2009.0,0.0,0,0,0,0,0,1,0
1.0,9.0,140.0,8.0,24.0,2013.0,7.0,0,0,0,0,0,0,0
5.0,37.0,70.0,24.0,27.0,2010.0,15.0,0,0,0,0,1,0,0
1.0,9.0,150.0,30.0,85.0,2012.0,11.0,0,0,0,0,0,0,0
14.0,71.0,54.0,26.0,25.0,2012.0,15.0,0,1,0,0,0,0,0
5.0,8.0,39.0,6.0,41.0,2005.0,3.0,0,0,0,0,0,0,0
1.0,9.0,173.0,8.0,16.0,2009.0,0.0,0,0,0,0,0,1,0
1.0,1.0,15.0,1.0,15.0,2008.0,10.0,0,0,0,0,0,0,0
1.0,9.0,32.0,1.0,25.0,2013.0,9.0,1,0,0,0,1,0,0
7.0,22.0,320.0,148.0,17.0,2014.0,8.0,1,0,0,0,0,0,0
4.0,38.0,54.0,48.0,15.0,2013.0,5.0,0,0,0,0,0,0,0
1.0,9.0,594.0,17.0,21.0,2013.0,9.0,1,0,0,0,0,0,0
1.0,9.0,63.0,6.0,44.0,2015.0,11.0,0,0,0,0,0,0,0
7.0,10.0,159.0,9.0,24.0,2012.0,8.0,1,0,0,0,0,0,1
7.0,22.0,28.0,27.0,30.0,2012.0,8.0,1,0,0,0,1,0,0
5.0,28.0,44.0,33.0,80.0,2010.0,3.0,0,0,0,0,0,0,1
7.0,16.0,417.0,47.0,13.0,2009.0,0.0,0,0,0,0,0,0,0
1.0,1.0,1.0,1.0,50.0,2009.0,10.0,1,0,0,0,0,0,0
1.0,15.0,42.0,6.0,38.0,2014.0,10.0,0,0,0,0,0,0,0
1.0,25.0,40.0,24.0,30.0,2010.0,12.0,0,1,0,0,0,1,0
1.0,9.0,140.0,18.0,41.0,2007.0,0.0,1,0,0,0,0,0,1
14.0,68.0,54.0,24.0,24.0,2001.0,3.0,0,0,0,0,1,0,0
5.0,32.0,62.0,26.0,15.0,2014.0,3.0,0,0,0,0,0,0,0
1.0,9.0,37.0,30.0,11.0,2005.0,0.0,1,0,0,0,1,0,0
1.0,9.0,54.0,1.0,49.0,2009.0,0.0,0,0,0,0,0,1,0
1.0,9.0,33.0,6.0,55.0,2012.0,0.0,1,0,0,0,0,0,0
6.0,27.0,546.0,25.0,25.0,2014.0,6.0,0,0,0,0,0,0,0
7.0,62.0,377.0,173.0,12.0,2011.0,8.0,0,0,0,0,1,0,0
26.0,136.0,54.0,36.0,15.0,2013.0,13.0,0,1,0,0,0,0,1
1.0,9.0,31.0,6.0,44.0,2013.0,11.0,0,0,0,0,0,0,0
26.0,228.0,54.0,31.0,12.0,2014.0,13.0,0,0,0,0,0,0,0
1.0,9.0,52.0,30.0,35.0,2013.0,7.0,1,0,0,0,0,0,0
1.0,25.0,30.0,28.0,24.0,2009.0,12.0,1,0,0,0,0,0,0
5.0,11.0,336.0,12.0,35.0,2000.0,3.0,0,0,0,0,0,0,1
1.0,9.0,37.0,9.0,11.0,2011.0,7.0,0,0,0,0,0,0,1
10.0,72.0,54.0,8.0,20.0,2007.0,6.0,0,0,0,0,0,0,0
1.0,9.0,187.0,8.0,10.0,2011.0,11.0,0,0,0,0,0,0,0
14.0,43.0,54.0,8.0,15.0,2016.0,15.0,0,0,0,0,1,0,0
5.0,32.0,299.0,65.0,25.0,2010.0,3.0,0,0,0,0,0,0,0
5.0,8.0,468.0,6.0,25.0,2006.0,3.0,1,0,0,0,0,0,0
5.0,8.0,69.0,8.0,37.0,2010.0,3.0,0,0,0,0,0,0,0
1.0,12.0,9.0,8.0,23.0,2011.0,0.0,0,0,0,0,0,0,0
7.0,10.0,6.0,54.0,45.0,2005.0,0.0,0,1,0,0,0,0,0
7.0,40.0,102.0,166.0,27.0,2011.0,0.0,0,0,0,0,0,0,0
1.0,15.0,619.0,24.0,16.0,2015.0,10.0,0,0,0,0,1,0,0
5.0,41.0,121.0,25.0,25.0,2014.0,3.0,1,0,0,0,0,0,0
3.0,33.0,54.0,3.0,5.0,2009.0,3.0,1,0,0,0,0,1,0
3.0,3.0,54.0,3.0,32.0,2008.0,3.0,1,0,0,0,0,0,0
1.0,9.0,52.0,30.0,25.0,1997.0,0.0,1,0,0,0,0,0,0
5.0,58.0,359.0,22.0,45.0,2015.0,5.0,0,0,0,0,0,0,1
1.0,15.0,42.0,6.0,26.0,2014.0,1.0,0,0,0,0,0,0,0
3.0,3.0,54.0,3.0,10.0,2013.0,3.0,0,0,0,0,0,0,0
1.0,1.0,15.0,46.0,13.0,2007.0,10.0,1,0,0,0,0,1,0
3.0,4.0,54.0,61.0,28.0,2015.0,3.0,0,0,0,0,0,0,0
1.0,9.0,88.0,6.0,32.0,2013.0,9.0,0,0,0,0,0,0,0
1.0,9.0,52.0,71.0,36.0,2014.0,7.0,1,0,0,0,0,0,0
1.0,9.0,150.0,8.0,26.0,2011.0,0.0,0,0,0,0,0,0,0
7.0,31.0,94.0,9.0,14.0,2010.0,0.0,0,0,0,0,0,0,1
5.0,11.0,165.0,12.0,30.0,2003.0,3.0,1,0,0,0,0,0,1
6.0,27.0,575.0,110.0,16.0,2016.0,6.0,0,0,0,0,0,0,0
1.0,9.0,37.0,36.0,20.0,2011.0,0.0,0,0,0,0,0,1,1
7.0,31.0,83.0,36.0,25.0,2009.0,0.0,0,1,0,0,0,0,1
1.0,15.0,42.0,48.0,12.0,2007.0,10.0,0,0,0,0,1,0,0
1.0,9.0,74.0,1.0,33.0,2011.0,9.0,1,0,0,0,0,1,0
5.0,37.0,70.0,41.0,27.0,2006.0,0.0,0,0,0,0,1,0,0
26.0,229.0,54.0,313.0,18.0,2008.0,13.0,0,0,0,0,0,0,0
1.0,15.0,46.0,6.0,50.0,2010.0,10.0,0,0,0,0,0,0,0
6.0,7.0,3.0,30.0,20.0,2012.0,6.0,1,0,0,0,0,0,0
10.0,104.0,54.0,8.0,20.0,2011.0,6.0,0,0,0,0,0,0,0
7.0,10.0,6.0,10.0,50.0,2011.0,8.0,1,0,0,0,1,0,0
7.0,16.0,14.0,14.0,16.0,2014.0,8.0,0,0,0,0,0,0,0
7.0,62.0,358.0,93.0,9.0,2009.0,0.0,0,0,0,0,0,0,0
7.0,62.0,655.0,255.0,15.0,2012.0,8.0,0,0,0,0,0,0,0
8.0,19.0,79.0,53.0,26.0,2007.0,6.0,1,0,0,0,0,1,0
1.0,9.0,223.0,6.0,55.0,2010.0,0.0,0,0,0,0,0,0,0
5.0,58.0,229.0,15.0,14.0,2008.0,5.0,0,0,0,0,0,0,1
5.0,8.0,308.0,6.0,50.0,2011.0,3.0,1,0,0,0,1,0,0
1.0,9.0,54.0,26.0,25.0,2012.0,0.0,0,0,0,0,0,0,0
5.0,8.0,442.0,6.0,400.0,2006.0,3.0,1,0,0,0,0,1,0
1.0,9.0,271.0,30.0,55.0,2004.0,0.0,0,0,0,0,0,1,0
7.0,31.0,277.0,11.0,25.0,2007.0,0.0,0,0,1,0,0,1,0
7.0,22.0,41.0,27.0,60.0,2004.0,0.0,0,1,0,0,0,0,0
5.0,11.0,97.0,12.0,25.0,2014.0,3.0,1,0,0,0,0,0,1
1.0,60.0,54.0,31.0,20.0,2011.0,1.0,0,0,0,0,1,0,0
3.0,4.0,54.0,3.0,15.0,2014.0,3.0,1,0,0,0,0,0,0
6.0,7.0,3.0,28.0,14.0,2008.0,6.0,0,0,0,0,0,1,0
1.0,9.0,37.0,6.0,11.0,2012.0,11.0,1,0,0,0,0,0,0
8.0,19.0,79.0,53.0,8.0,2006.0,6.0,0,0,0,0,0,0,0
10.0,21.0,54.0,30.0,12.0,2010.0,6.0,0,0,0,0,0,0,0
6.0,7.0,131.0,36.0,30.0,2008.0,6.0,0,1,0,0,1,0,1
1.0,9.0,230.0,1.0,45.0,2012.0,11.0,1,0,0,0,0,0,0
5.0,18.0,18.0,52.0,14.0,2011.0,3.0,1,0,0,0,0,0,0
1.0,9.0,187.0,15.0,26.0,2011.0,7.0,0,0,0,0,0,1,1
1.0,12.0,9.0,11.0,18.0,2011.0,0.0,0,0,0,0,0,0,0
1.0,1.0,134.0,1.0,53.0,2011.0,10.0,0,0,0,0,0,0,0
7.0,40.0,263.0,31.0,15.0,2014.0,8.0,0,0,0,0,0,0,0
1.0,1.0,1.0,30.0,48.0,2011.0,10.0,1,0,0,0,0,0,0
1.0,9.0,21.0,64.0,90.0,2011.0,11.0,1,0,0,0,0,0,0
1.0,9.0,32.0,38.0,16.0,2011.0,0.0,0,0,0,0,1,0,0
1.0,15.0,42.0,48.0,18.0,2014.0,10.0,0,0,0,0,1,0,0
7.0,10.0,66.0,10.0,26.0,2014.0,8.0,1,1,0,0,0,0,0
4.0,5.0,54.0,6.0,75.0,2014.0,5.0,0,0,0,0,1,0,0
1.0,9.0,262.0,28.0,50.0,2012.0,11.0,1,0,0,0,0,0,0
6.0,7.0,3.0,71.0,25.0,2013.0,6.0,0,0,0,0,0,0,0
7.0,22.0,541.0,58.0,23.0,2015.0,8.0,1,0,0,0,0,0,0
14.0,57.0,54.0,60.0,45.0,2015.0,15.0,0,1,0,0,1,0,0
10.0,72.0,54.0,8.0,24.0,2012.0,6.0,0,0,0,0,0,0,0
1.0,1.0,1.0,25.0,38.0,2012.0,1.0,0,0,0,0,0,0,0
1.0,9.0,63.0,11.0,18.0,2010.0,0.0,1,0,1,0,0,1,0
1.0,9.0,37.0,31.0,10.0,2006.0,0.0,0,0,0,0,0,1,0
4.0,38.0,54.0,24.0,21.0,2009.0,5.0,0,0,0,0,1,0,0
5.0,13.0,444.0,13.0,40.0,2015.0,3.0,1,0,0,0,0,0,0
3.0,3.0,54.0,3.0,13.0,2008.0,3.0,0,0,0,0,0,0,0
1.0,9.0,369.0,30.0,85.0,2013.0,11.0,1,0,0,0,0,0,0
8.0,19.0,79.0,53.0,24.0,2009.0,6.0,0,0,0,0,0,1,0
10.0,77.0,54.0,26.0,8.0,2016.0,6.0,0,0,0,0,0,0,0
1.0,15.0,42.0,6.0,25.0,1998.0,6.0,1,0,0,0,0,0,0
1.0,9.0,245.0,8.0,22.0,1998.0,0.0,0,0,0,0,1,0,0
7.0,16.0,215.0,9.0,33.0,2009.0,8.0,0,0,0,0,0,0,1
5.0,8.0,191.0,6.0,25.0,2011.0,3.0,1,0,0,0,0,0,0
1.0,9.0,27.0,15.0,28.0,2014.0,9.0,1,0,0,0,0,0,1
1.0,9.0,77.0,6.0,44.0,2014.0,9.0,1,0,1,0,1,0,0
8.0,14.0,551.0,247.0,13.0,2015.0,6.0,0,1,0,0,0,0,0
1.0,25.0,40.0,9.0,12.0,2012.0,12.0,1,0,0,0,0,0,1
1.0,9.0,156.0,8.0,35.0,2013.0,11.0,0,0,0,0,0,1,0
1.0,9.0,236.0,38.0,20.0,2010.0,0.0,0,0,0,0,1,0,0
1.0,9.0,527.0,1.0,38.0,2006.0,0.0,0,0,0,0,0,0,0
1.0,9.0,63.0,1.0,25.0,2015.0,11.0,0,0,0,0,0,0,0
1.0,9.0,37.0,8.0,16.0,2006.0,0.0,0,0,0,0,0,1,0
4.0,38.0,54.0,26.0,14.0,2010.0,5.0,0,0,0,0,0,1,0
7.0,22.0,535.0,23.0,25.0,2006.0,0.0,0,0,0,0,0,0,0
14.0,43.0,54.0,151.0,17.0,2007.0,3.0,1,0,0,0,0,0,0
5.0,37.0,70.0,96.0,15.0,2010.0,3.0,0,0,0,0,0,0,0
1.0,9.0,37.0,28.0,10.0,2010.0,7.0,0,0,0,0,0,0,0
3.0,49.0,54.0,51.0,25.0,2011.0,3.0,1,0,0,0,0,0,0
1.0,1.0,1.0,1.0,42.0,2014.0,1.0,0,0,0,0,0,0,0
1.0,9.0,54.0,30.0,50.0,2013.0,11.0,0,0,0,0,0,0,0
1.0,9.0,54.0,8.0,35.0,2008.0,0.0,0,0,0,0,0,1,0
5.0,32.0,193.0,26.0,22.0,2014.0,3.0,0,0,0,0,0,0,0
5.0,32.0,381.0,26.0,32.0,2008.0,3.0,0,0,0,0,0,0,0
1.0,9.0,84.0,17.0,18.0,2008.0,0.0,0,0,0,0,1,0,0
5.0,82.0,432.0,6.0,14.0,2015.0,4.0,1,0,0,0,0,0,0
8.0,14.0,20.0,18.0,22.0,2010.0,6.0,0,0,0,0,0,0,1
5.0,8.0,228.0,6.0,40.0,2014.0,3.0,0,0,0,0,0,0,0
1.0,9.0,309.0,127.0,20.0,2013.0,0.0,0,0,0,0,0,1,0
1.0,9.0,156.0,8.0,36.0,2013.0,11.0,0,0,0,0,0,0,0
